uq_run_id,panel,dataset,subset,model,seed,method,rul_label,sensor_set,source_run_id,calibration_windows,calibration_engines,conformal_rank,qhat,endpoint_coverage,endpoint_mean_interval_width,engine_balanced_coverage,engine_balanced_mean_interval_width,pooled_window_coverage,pooled_window_mean_interval_width,test_engines,test_windows,base_endpoint_coverage,base_endpoint_mean_interval_width,base_engine_balanced_coverage,base_engine_balanced_mean_interval_width,base_pooled_window_coverage,base_pooled_window_mean_interval_width,base_test_engines,base_test_windows
uq_ref_v1__unified__fd001__lightgbm__seed53__cqr,unified_reference,C-MAPSS,FD001,lightgbm,53,cqr,piecewise_125,common_14,unified_v1__fd001__lightgbm__seed53__quantile,2629,15,2367,2.5483822146802844,0.81,67.0470362400178,0.9199959807819745,46.23753608458661,0.9132012553942722,48.62939361941254,100,10196,0.78,61.95027181065722,0.8993877344597833,41.14077165522605,0.8887799136916438,43.53262919005196,100.0,10196.0
uq_ref_v1__unified__fd001__lightgbm__seed53__residual_split_cp,unified_reference,C-MAPSS,FD001,lightgbm,53,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__lightgbm__seed53__point,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__lightgbm__seed71__cqr,unified_reference,C-MAPSS,FD001,lightgbm,71,cqr,piecewise_125,common_14,unified_v1__fd001__lightgbm__seed71__quantile,2629,15,2367,2.5483822146802844,0.81,67.0470362400178,0.9199959807819745,46.23753608458661,0.9132012553942722,48.62939361941254,100,10196,0.78,61.95027181065722,0.8993877344597833,41.14077165522605,0.8887799136916438,43.53262919005196,100.0,10196.0
uq_ref_v1__unified__fd001__lightgbm__seed71__residual_split_cp,unified_reference,C-MAPSS,FD001,lightgbm,71,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__lightgbm__seed71__point,2629,15,2367,28.436321257678216,0.95,56.87264251535644,0.9365946538713384,56.87264251535644,0.9250686543742644,56.87264251535644,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__lstm__seed11__cqr,unified_reference,C-MAPSS,FD001,lstm,11,cqr,piecewise_125,common_14,unified_v1__fd001__lstm__seed11__quantile,2629,15,2367,16.886993408203125,0.96,124.87048416137695,0.8211949352280093,124.87042825682818,0.8260102000784622,124.87043330846183,100,10196,0.6,91.0964973449707,0.3126091422915416,91.09644144042193,0.3590623774029031,91.09644649205558,100.0,10196.0
uq_ref_v1__unified__fd001__lstm__seed11__residual_split_cp,unified_reference,C-MAPSS,FD001,lstm,11,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__lstm__seed11__point,2629,15,2367,42.90141296386719,0.91,85.80282592773438,0.9152497757295691,85.80282592773438,0.9061396626127893,85.80282592773438,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__lstm__seed23__cqr,unified_reference,C-MAPSS,FD001,lstm,23,cqr,piecewise_125,common_14,unified_v1__fd001__lstm__seed23__quantile,2629,15,2367,16.984451293945312,0.95,124.96390512466431,0.8113541386165537,124.96385918877054,0.8177716751667321,124.9638636476061,100,10196,0.6,90.99500253677368,0.3126091422915416,90.99495660087992,0.3590623774029031,90.99496105971548,100.0,10196.0
uq_ref_v1__unified__fd001__lstm__seed23__residual_split_cp,unified_reference,C-MAPSS,FD001,lstm,23,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__lstm__seed23__point,2629,15,2367,37.334083557128906,0.97,74.66816711425781,0.9220809361305866,74.66816711425781,0.9046684974499803,74.66816711425781,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__lstm__seed37__cqr,unified_reference,C-MAPSS,FD001,lstm,37,cqr,piecewise_125,common_14,unified_v1__fd001__lstm__seed37__quantile,2629,15,2367,14.653976440429688,0.98,122.58973155975342,0.8576275823980876,122.58968034070418,0.8633777952138093,122.58968528648039,100,10196,0.61,93.28177867889404,0.32942968345773216,93.2817274598448,0.37318556296586897,93.28173240562101,100.0,10196.0
uq_ref_v1__unified__fd001__lstm__seed37__residual_split_cp,unified_reference,C-MAPSS,FD001,lstm,37,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__lstm__seed37__point,2629,15,2367,62.804290771484375,0.89,125.60858154296875,0.9950370237505776,125.60858154296875,0.992448018830914,125.60858154296875,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__lstm__seed53__cqr,unified_reference,C-MAPSS,FD001,lstm,53,cqr,piecewise_125,common_14,unified_v1__fd001__lstm__seed53__quantile,2629,15,2367,16.828369140625,0.96,124.74975843429566,0.8330822383882039,124.74971527369979,0.839152608866222,124.74971959842519,100,10196,0.6,91.09302015304566,0.3126091422915416,91.09297699244979,0.3590623774029031,91.09298131717519,100.0,10196.0
uq_ref_v1__unified__fd001__lstm__seed53__residual_split_cp,unified_reference,C-MAPSS,FD001,lstm,53,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__lstm__seed53__point,2629,15,2367,28.83039093017578,0.92,57.66078186035156,0.9182169799397569,57.66078186035156,0.903785798352295,57.66078186035156,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__lstm__seed71__cqr,unified_reference,C-MAPSS,FD001,lstm,71,cqr,piecewise_125,common_14,unified_v1__fd001__lstm__seed71__quantile,2629,15,2367,16.972198486328125,0.96,124.89173524856568,0.8144821738465587,124.89168498526443,0.8198313063946646,124.89168964081439,100,10196,0.6,90.94733827590943,0.3126091422915416,90.94728801260818,0.3590623774029031,90.94729266815814,100.0,10196.0
uq_ref_v1__unified__fd001__lstm__seed71__residual_split_cp,unified_reference,C-MAPSS,FD001,lstm,71,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__lstm__seed71__point,2629,15,2367,62.75703430175781,0.89,125.51406860351562,0.9950370237505776,125.51406860351562,0.992448018830914,125.51406860351562,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__transformer__seed11__cqr,unified_reference,C-MAPSS,FD001,transformer,11,cqr,piecewise_125,common_14,unified_v1__fd001__transformer__seed11__quantile,2629,15,2367,3.65155029296875,0.89,35.94411573171615,0.9216152751045951,36.22138869389194,0.9180070615927814,37.102438373629276,100,10196,0.8,28.641015145778656,0.8740018800518834,28.91828810795444,0.8644566496665359,29.799337787691776,100.0,10196.0
uq_ref_v1__unified__fd001__transformer__seed11__residual_split_cp,unified_reference,C-MAPSS,FD001,transformer,11,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__transformer__seed11__point,2629,15,2367,22.893264770507812,0.91,45.786529541015625,0.9061443685199522,45.786529541015625,0.8985876814437034,45.786529541015625,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__transformer__seed23__cqr,unified_reference,C-MAPSS,FD001,transformer,23,cqr,piecewise_125,common_14,unified_v1__fd001__transformer__seed23__quantile,2629,15,2367,2.87469482421875,0.89,35.62467522144318,0.9130805863007372,38.062478344210575,0.9017261671243625,38.52418306723629,100,10196,0.73,29.875285573005677,0.7096855300376481,32.31308869577308,0.6832091016084739,32.77479341879879,100.0,10196.0
uq_ref_v1__unified__fd001__transformer__seed23__residual_split_cp,unified_reference,C-MAPSS,FD001,transformer,23,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__transformer__seed23__point,2629,15,2367,22.31696319580078,0.88,44.63392639160156,0.9057561784733567,44.63392639160156,0.899176147508827,44.63392639160156,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__transformer__seed37__cqr,unified_reference,C-MAPSS,FD001,transformer,37,cqr,piecewise_125,common_14,unified_v1__fd001__transformer__seed37__quantile,2629,15,2367,3.8254241943359375,0.91,35.649940094947816,0.9173649985336669,38.287270727771784,0.9096704590035308,38.54153457582114,100,10196,0.73,27.99909170627594,0.8659742267796431,30.63642233909991,0.8520007846214201,30.890686187149264,100.0,10196.0
uq_ref_v1__unified__fd001__transformer__seed37__residual_split_cp,unified_reference,C-MAPSS,FD001,transformer,37,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__transformer__seed37__point,2629,15,2367,23.637832641601562,0.87,47.275665283203125,0.9066498698793781,47.275665283203125,0.9024127108670067,47.275665283203125,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__transformer__seed53__cqr,unified_reference,C-MAPSS,FD001,transformer,53,cqr,piecewise_125,common_14,unified_v1__fd001__transformer__seed53__quantile,2629,15,2367,3.0874404907226562,0.92,36.303238644599915,0.9144365189566641,38.51860404914414,0.9038838760298156,38.923677500391435,100,10196,0.85,30.128357663154603,0.8701017253077378,32.343723067698825,0.8536681051392703,32.74879651894612,100.0,10196.0
uq_ref_v1__unified__fd001__transformer__seed53__residual_split_cp,unified_reference,C-MAPSS,FD001,transformer,53,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__transformer__seed53__point,2629,15,2367,23.087867736816406,0.91,46.17573547363281,0.9114985922830683,46.17573547363281,0.9044723420949392,46.17573547363281,100,10196,,,,,,,,
uq_ref_v1__unified__fd001__transformer__seed71__cqr,unified_reference,C-MAPSS,FD001,transformer,71,cqr,piecewise_125,common_14,unified_v1__fd001__transformer__seed71__quantile,2629,15,2367,5.386810302734375,0.88,42.772640954256055,0.9111530888962182,48.876869546595124,0.8936837975676736,48.28444561296793,100,10196,0.8,31.999020348787308,0.8272208913215625,38.10324894112636,0.8017850137308749,37.51082500749918,100.0,10196.0
uq_ref_v1__unified__fd001__transformer__seed71__residual_split_cp,unified_reference,C-MAPSS,FD001,transformer,71,residual_split_cp,piecewise_125,common_14,unified_v1__fd001__transformer__seed71__point,2629,15,2367,22.823333740234375,0.92,45.64666748046875,0.9051702902092192,45.64666748046875,0.8959395841506473,45.64666748046875,100,10196,,,,,,,,
uq_ref_v1__unified__fd002__cnn_1d__seed11__cqr,unified_reference,C-MAPSS,FD002,cnn_1d,11,cqr,piecewise_125,common_14,unified_v1__fd002__cnn_1d__seed11__quantile,6939,39,6246,8.9410400390625,0.9305019305019305,80.10458806352726,0.9285215524854076,80.54250748729494,0.924220135038286,81.38579134758359,259,26511,0.8494208494208494,62.22250798540226,0.7892169015609766,62.66042740916994,0.7772999886839426,63.50371126945859,259.0,26511.0
uq_ref_v1__unified__fd002__cnn_1d__seed11__residual_split_cp,unified_reference,C-MAPSS,FD002,cnn_1d,11,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__cnn_1d__seed11__point,6939,39,6246,46.478858947753906,0.9343629343629344,92.95771789550781,0.938390866099231,92.95771789550781,0.9349703896495795,92.95771789550781,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__cnn_1d__seed23__cqr,unified_reference,C-MAPSS,FD002,cnn_1d,23,cqr,piecewise_125,common_14,unified_v1__fd002__cnn_1d__seed23__quantile,6939,39,6246,5.7041473388671875,0.915057915057915,85.99403237560081,0.9022300201430112,76.72164166035951,0.904152993097205,78.51195095436265,259,26511,0.8146718146718147,74.58573769786643,0.7975437751051841,65.31334698262512,0.7949907585530535,67.10365627662827,259.0,26511.0
uq_ref_v1__unified__fd002__cnn_1d__seed23__residual_split_cp,unified_reference,C-MAPSS,FD002,cnn_1d,23,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__cnn_1d__seed23__point,6939,39,6246,44.39881134033203,0.9305019305019305,88.79762268066406,0.9425705505678054,88.79762268066406,0.9366677982724152,88.79762268066406,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__cnn_1d__seed37__cqr,unified_reference,C-MAPSS,FD002,cnn_1d,37,cqr,piecewise_125,common_14,unified_v1__fd002__cnn_1d__seed37__quantile,6939,39,6246,6.976348876953125,0.918918918918919,86.34736346830272,0.9138201650102884,76.31778957737559,0.9155067707743956,78.25841637543725,259,26511,0.7915057915057915,72.39466571439647,0.7834533021075695,62.36509182346933,0.7797518011391498,64.305718621531,259.0,26511.0
uq_ref_v1__unified__fd002__cnn_1d__seed37__residual_split_cp,unified_reference,C-MAPSS,FD002,cnn_1d,37,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__cnn_1d__seed37__point,6939,39,6246,46.080902099609375,0.9382239382239382,92.16180419921875,0.9459160177367834,92.16180419921875,0.9398362943683753,92.16180419921875,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__cnn_1d__seed53__cqr,unified_reference,C-MAPSS,FD002,cnn_1d,53,cqr,piecewise_125,common_14,unified_v1__fd002__cnn_1d__seed53__quantile,6939,39,6246,7.434047698974609,0.9266409266409267,75.8937003916295,0.9344194155108656,74.37737784412326,0.930670287805062,75.92920656462508,259,26511,0.8223938223938224,61.02560499368027,0.8089935852575182,59.50928244617404,0.7991399796310965,61.061111166675865,259.0,26511.0
uq_ref_v1__unified__fd002__cnn_1d__seed53__residual_split_cp,unified_reference,C-MAPSS,FD002,cnn_1d,53,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__cnn_1d__seed53__point,6939,39,6246,44.8721923828125,0.9305019305019305,89.744384765625,0.9387906315251047,89.744384765625,0.9340273848591151,89.744384765625,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__cnn_1d__seed71__cqr,unified_reference,C-MAPSS,FD002,cnn_1d,71,cqr,piecewise_125,common_14,unified_v1__fd002__cnn_1d__seed71__quantile,6939,39,6246,8.537185668945312,0.9305019305019305,87.6394604624008,0.9062411266115434,79.03675828750481,0.9100750631813209,80.8344916816722,259,26511,0.7799227799227799,70.56508912451018,0.7410845485256287,61.96238694961419,0.7386367922749048,63.76012034378157,259.0,26511.0
uq_ref_v1__unified__fd002__cnn_1d__seed71__residual_split_cp,unified_reference,C-MAPSS,FD002,cnn_1d,71,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__cnn_1d__seed71__point,6939,39,6246,45.75382995605469,0.9343629343629344,91.50765991210938,0.9357871369994769,91.50765991210938,0.932971219493795,91.50765991210938,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__lightgbm__seed11__cqr,unified_reference,C-MAPSS,FD002,lightgbm,11,cqr,piecewise_125,common_14,unified_v1__fd002__lightgbm__seed11__quantile,6939,39,6246,1.3513350125344534,0.8996138996138996,76.02149983629745,0.9454843775858717,54.49490621545351,0.9402889366677982,57.98371000637907,259,26511,0.8764478764478765,73.31882981122854,0.9367557222307249,51.792236190384614,0.9311606502961035,55.28103998131017,259.0,26511.0
uq_ref_v1__unified__fd002__lightgbm__seed11__residual_split_cp,unified_reference,C-MAPSS,FD002,lightgbm,11,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__lightgbm__seed11__point,6939,39,6246,34.255874527871825,0.9691119691119691,68.51174905574365,0.9336445049120591,68.51174905574365,0.9251254196371318,68.51174905574364,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__lightgbm__seed23__cqr,unified_reference,C-MAPSS,FD002,lightgbm,23,cqr,piecewise_125,common_14,unified_v1__fd002__lightgbm__seed23__quantile,6939,39,6246,1.3513350125344534,0.8996138996138996,76.02149983629745,0.9454843775858717,54.49490621545351,0.9402889366677982,57.98371000637907,259,26511,0.8764478764478765,73.31882981122854,0.9367557222307249,51.792236190384614,0.9311606502961035,55.28103998131017,259.0,26511.0
uq_ref_v1__unified__fd002__lightgbm__seed23__residual_split_cp,unified_reference,C-MAPSS,FD002,lightgbm,23,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__lightgbm__seed23__point,6939,39,6246,34.255874527871825,0.9691119691119691,68.51174905574365,0.9336445049120591,68.51174905574365,0.9251254196371318,68.51174905574364,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__lightgbm__seed37__cqr,unified_reference,C-MAPSS,FD002,lightgbm,37,cqr,piecewise_125,common_14,unified_v1__fd002__lightgbm__seed37__quantile,6939,39,6246,1.3513350125344534,0.8996138996138996,76.02149983629745,0.9454843775858717,54.49490621545351,0.9402889366677982,57.98371000637907,259,26511,0.8764478764478765,73.31882981122854,0.9367557222307249,51.792236190384614,0.9311606502961035,55.28103998131017,259.0,26511.0
uq_ref_v1__unified__fd002__lightgbm__seed37__residual_split_cp,unified_reference,C-MAPSS,FD002,lightgbm,37,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__lightgbm__seed37__point,6939,39,6246,34.255874527871825,0.9691119691119691,68.51174905574365,0.9336445049120591,68.51174905574365,0.9251254196371318,68.51174905574364,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__lightgbm__seed53__cqr,unified_reference,C-MAPSS,FD002,lightgbm,53,cqr,piecewise_125,common_14,unified_v1__fd002__lightgbm__seed53__quantile,6939,39,6246,1.3513350125344534,0.8996138996138996,76.02149983629745,0.9454843775858717,54.49490621545351,0.9402889366677982,57.98371000637907,259,26511,0.8764478764478765,73.31882981122854,0.9367557222307249,51.792236190384614,0.9311606502961035,55.28103998131017,259.0,26511.0
uq_ref_v1__unified__fd002__lightgbm__seed53__residual_split_cp,unified_reference,C-MAPSS,FD002,lightgbm,53,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__lightgbm__seed53__point,6939,39,6246,34.255874527871825,0.9691119691119691,68.51174905574365,0.9336445049120591,68.51174905574365,0.9251254196371318,68.51174905574364,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__lightgbm__seed71__cqr,unified_reference,C-MAPSS,FD002,lightgbm,71,cqr,piecewise_125,common_14,unified_v1__fd002__lightgbm__seed71__quantile,6939,39,6246,1.3513350125344534,0.8996138996138996,76.02149983629745,0.9454843775858717,54.49490621545351,0.9402889366677982,57.98371000637907,259,26511,0.8764478764478765,73.31882981122854,0.9367557222307249,51.792236190384614,0.9311606502961035,55.28103998131017,259.0,26511.0
uq_ref_v1__unified__fd002__lightgbm__seed71__residual_split_cp,unified_reference,C-MAPSS,FD002,lightgbm,71,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__lightgbm__seed71__point,6939,39,6246,34.255874527871825,0.9691119691119691,68.51174905574365,0.9336445049120591,68.51174905574365,0.9251254196371318,68.51174905574364,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__lstm__seed11__cqr,unified_reference,C-MAPSS,FD002,lstm,11,cqr,piecewise_125,common_14,unified_v1__fd002__lstm__seed11__quantile,6939,39,6246,19.396942138671875,0.9305019305019305,127.13234656197685,0.8275895749406533,127.13234970661073,0.8422164384595073,127.13235450847655,259,26511,0.47876447876447875,88.3384622846331,0.30013251929206164,88.33846542926699,0.3518162272264343,88.3384702311328,259.0,26511.0
uq_ref_v1__unified__fd002__lstm__seed11__residual_split_cp,unified_reference,C-MAPSS,FD002,lstm,11,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__lstm__seed11__point,6939,39,6246,63.71788787841797,0.806949806949807,127.43577575683594,0.9906229885279408,127.43577575683594,0.9870619742748293,127.43577575683594,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__lstm__seed23__cqr,unified_reference,C-MAPSS,FD002,lstm,23,cqr,piecewise_125,common_14,unified_v1__fd002__lstm__seed23__quantile,6939,39,6246,19.702880859375,0.918918918918919,127.65142714010703,0.802937785302359,127.65143133510028,0.8252800724227679,127.65143600443147,259,26511,0.47876447876447875,88.24566542135703,0.30013251929206164,88.24566961635031,0.3518162272264343,88.24567428568147,259.0,26511.0
uq_ref_v1__unified__fd002__lstm__seed23__residual_split_cp,unified_reference,C-MAPSS,FD002,lstm,23,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__lstm__seed23__point,6939,39,6246,63.859703063964844,0.806949806949807,127.71940612792969,0.9906229885279408,127.71940612792969,0.9870619742748293,127.71940612792969,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__lstm__seed37__cqr,unified_reference,C-MAPSS,FD002,lstm,37,cqr,piecewise_125,common_14,unified_v1__fd002__lstm__seed37__quantile,6939,39,6246,14.231040954589844,0.9420849420849421,121.98183768872589,0.8544848141249042,121.98184049694497,0.8681679302930859,121.98184511956596,259,26511,0.5173745173745173,93.5197557795462,0.33550791309151634,93.51975858776528,0.3849345554675418,93.51976321038627,259.0,26511.0
uq_ref_v1__unified__fd002__lstm__seed37__residual_split_cp,unified_reference,C-MAPSS,FD002,lstm,37,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__lstm__seed37__point,6939,39,6246,63.62042999267578,0.806949806949807,127.24085998535156,0.9906229885279408,127.24085998535156,0.9870619742748293,127.24085998535156,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__lstm__seed53__cqr,unified_reference,C-MAPSS,FD002,lstm,53,cqr,piecewise_125,common_14,unified_v1__fd002__lstm__seed53__quantile,6939,39,6246,19.7972412109375,0.918918918918919,127.77596989193478,0.804246322470885,127.77597488085524,0.8269020406623666,127.77597956347864,259,26511,0.47876447876447875,88.18148747005978,0.30013251929206164,88.18149245898023,0.3518162272264343,88.18149714160364,259.0,26511.0
uq_ref_v1__unified__fd002__lstm__seed53__residual_split_cp,unified_reference,C-MAPSS,FD002,lstm,53,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__lstm__seed53__point,6939,39,6246,63.68681335449219,0.806949806949807,127.37362670898438,0.9906229885279408,127.37362670898438,0.9870619742748293,127.37362670898438,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__lstm__seed71__cqr,unified_reference,C-MAPSS,FD002,lstm,71,cqr,piecewise_125,common_14,unified_v1__fd002__lstm__seed71__quantile,6939,39,6246,19.766220092773438,0.9227799227799228,128.00067033362666,0.8171301194205061,128.0006731041913,0.8349364414771226,128.0006773531637,259,26511,0.49034749034749037,88.46823014807977,0.3014741491242379,88.46823291864442,0.35370223680736296,88.46823716761682,259.0,26511.0
uq_ref_v1__unified__fd002__lstm__seed71__residual_split_cp,unified_reference,C-MAPSS,FD002,lstm,71,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__lstm__seed71__point,6939,39,6246,63.82733154296875,0.806949806949807,127.6546630859375,0.9906229885279408,127.6546630859375,0.9870619742748293,127.6546630859375,259,26511,,,,,,,,
uq_ref_v1__unified__fd002__transformer__seed11__cqr,unified_reference,C-MAPSS,FD002,transformer,11,cqr,piecewise_125,common_14,unified_v1__fd002__transformer__seed11__quantile,6939,39,6246,13.570526123046875,0.9305019305019305,120.74748674046579,0.8602854920305295,120.74268659853412,0.871789068688469,120.74350219517345,259,26511,0.525096525096525,93.60643449437204,0.34672480528238925,93.60163435244037,0.39161102938402925,93.6024499490797,259.0,26511.0
uq_ref_v1__unified__fd002__transformer__seed11__residual_split_cp,unified_reference,C-MAPSS,FD002,transformer,11,residual_split_cp,piecewise_125,common_14,unified_v1__fd002__transformer__seed11__point,6939,39,6246,40.83558654785156,0.9498069498069498,81.67117309570312,0.9461999189111128,81.67117309570312,0.9407415789672211,81.67117309570312,259,26511,,,,,,,,
